Day_Of_Week,Click_Hour,Click_Minute,Current_Cumulative_Sum,Target_Final_Daily_Sum
5,19,45,177453.57,207558.3
5,20,0,179304.23,207558.3
5,20,15,181607.65,207558.3
5,20,30,183786.3,207558.3
5,20,45,186019.36,207558.3
5,21,0,188299.59,207558.3
5,21,15,190498.99,207558.3
5,21,30,192647.63,207558.3
5,21,45,194760.67,207558.3
5,22,0,196697.74,207558.3
5,22,15,198880.55,207558.3
5,22,30,201112.3,207558.3
5,22,45,203306.74,207558.3
5,23,0,205481.17,207558.3
5,23,15,206018.17,207558.3
5,23,30,206556.39,207558.3
5,23,45,207042.03,207558.3
6,0,0,29.32,204701.85
6,0,15,522.93,204701.85
6,0,30,1008.75,204701.85
6,0,45,1537.27,204701.85
6,1,0,1998.21,204701.85
6,1,15,2544.36,204701.85
6,1,30,3131.15,204701.85
6,1,45,3683.97,204701.85
6,2,0,4218.99,204701.85
6,2,15,4812.34,204701.85
6,2,30,5283.98,204701.85
6,2,45,5815.52,204701.85
6,3,0,6319.93,204701.85
6,3,15,6814.54,204701.85
6,3,30,7367.02,204701.85
6,3,45,7820.58,204701.85
6,4,0,8431.34,204701.85
6,4,15,8977.99,204701.85
6,4,30,9458.85,204701.85
6,4,45,9955.43,204701.85
6,5,0,10530.93,204701.85
6,5,15,11009.67,204701.85
6,5,30,11436.11,204701.85
6,5,45,11990.29,204701.85
6,6,0,12629.12,204701.85
6,6,15,14704.96,204701.85
6,6,30,16964.45,204701.85
6,6,45,18930.6,204701.85
6,7,0,21089.48,204701.85
6,7,15,23112.01,204701.85
6,7,30,25137.3,204701.85
6,7,45,27323.26,204701.85
6,8,0,29566.08,204701.85
6,8,15,34370.96,204701.85
6,8,30,39973.78,204701.85
6,8,45,44682.12,204701.85
6,9,0,49480.22,204701.85
6,9,15,54924.36,204701.85
6,9,30,60053.17,204701.85
6,9,45,65175.18,204701.85
6,10,0,70012.9,204701.85
6,10,15,72081.74,204701.85
6,10,30,74134.98,204701.85
6,10,45,76171.63,204701.85
6,11,0,78217.96,204701.85
6,11,15,80067.51,204701.85
6,11,30,82018.9,204701.85
6,11,45,84156.59,204701.85
6,12,0,86320.25,204701.85
6,12,15,88277.44,204701.85
6,12,30,90506.25,204701.85
6,12,45,92733.85,204701.85
6,13,0,94692.78,204701.85
6,13,15,96794.96,204701.85
6,13,30,98799.53,204701.85
6,13,45,100507.1,204701.85
6,14,0,102631.22,204701.85
6,14,15,104520.01,204701.85
6,14,30,106540.23,204701.85
6,14,45,108847.29,204701.85
6,15,0,110909.0,204701.85
6,15,15,112887.68,204701.85
6,15,30,114909.03,204701.85
6,15,45,117146.48,204701.85
6,16,0,119195.53,204701.85
6,16,15,121366.79,204701.85
6,16,30,123419.44,204701.85
6,16,45,125580.78,204701.85
6,17,0,127879.11,204701.85
6,17,15,133200.1,204701.85
6,17,30,138451.8,204701.85
6,17,45,143632.01,204701.85
6,18,0,148804.95,204701.85
6,18,15,154005.65,204701.85
6,18,30,159429.72,204701.85
6,18,45,164629.51,204701.85
6,19,0,169259.51,204701.85
6,19,15,171155.52,204701.85
6,19,30,173180.11,204701.85
6,19,45,175466.06,204701.85
6,20,0,177298.58,204701.85
6,20,15,179403.28,204701.85
6,20,30,181520.47,204701.85
6,20,45,183342.86,204701.85
6,21,0,185407.25,204701.85
6,21,15,187642.93,204701.85
6,21,30,189773.07,204701.85
6,21,45,191799.63,204701.85
6,22,0,193904.15,204701.85
6,22,15,196235.16,204701.85
6,22,30,198357.59,204701.85
6,22,45,200696.34,204701.85
6,23,0,202663.5,204701.85
6,23,15,203199.63,204701.85
6,23,30,203746.27,204701.85
6,23,45,204253.14,204701.85
0,0,0,40.35,295643.3
0,0,15,754.06,295643.3
0,0,30,1487.63,295643.3
0,0,45,2111.36,295643.3
0,1,0,2944.63,295643.3
0,1,15,3707.73,295643.3
0,1,30,4377.87,295643.3
0,1,45,5244.82,295643.3
0,2,0,6003.42,295643.3
0,2,15,6817.61,295643.3
0,2,30,7481.25,295643.3
0,2,45,8264.32,295643.3
0,3,0,8924.0,295643.3
0,3,15,9799.67,295643.3
0,3,30,10446.49,295643.3
0,3,45,11068.76,295643.3
0,4,0,11706.74,295643.3
0,4,15,12391.86,295643.3
0,4,30,13231.86,295643.3
0,4,45,13983.68,295643.3
0,5,0,14842.3,295643.3
0,5,15,15551.85,295643.3
0,5,30,16202.81,295643.3
0,5,45,16972.77,295643.3
0,6,0,17798.96,295643.3
0,6,15,20617.42,295643.3
0,6,30,23568.49,295643.3
0,6,45,26486.16,295643.3
0,7,0,29379.02,295643.3
0,7,15,32476.48,295643.3
0,7,30,35292.88,295643.3
0,7,45,38593.36,295643.3
0,8,0,41877.39,295643.3
0,8,15,49026.21,295643.3
0,8,30,56588.25,295643.3
0,8,45,64268.08,295643.3
0,9,0,71509.52,295643.3
0,9,15,79695.17,295643.3
0,9,30,86672.26,295643.3
0,9,45,94833.55,295643.3
0,10,0,102129.07,295643.3
0,10,15,105354.8,295643.3
0,10,30,108104.02,295643.3
0,10,45,111144.26,295643.3
0,11,0,114193.41,295643.3
0,11,15,117202.3,295643.3
0,11,30,120257.1,295643.3
0,11,45,123369.22,295643.3
0,12,0,126370.48,295643.3
0,12,15,129495.01,295643.3
0,12,30,132189.6,295643.3
0,12,45,135099.31,295643.3
0,13,0,138058.02,295643.3
0,13,15,141003.39,295643.3
0,13,30,143580.61,295643.3
0,13,45,146425.21,295643.3
0,14,0,149246.15,295643.3
0,14,15,152144.09,295643.3
0,14,30,155138.71,295643.3
0,14,45,158066.53,295643.3
0,15,0,160790.95,295643.3
0,15,15,163801.2,295643.3
0,15,30,166827.85,295643.3
0,15,45,169647.87,295643.3
0,16,0,172596.71,295643.3
0,16,15,175817.18,295643.3
0,16,30,178940.23,295643.3
0,16,45,181524.28,295643.3
0,17,0,184479.75,295643.3
0,17,15,191343.46,295643.3
0,17,30,198881.14,295643.3
0,17,45,206426.75,295643.3
0,18,0,214457.93,295643.3
0,18,15,221541.35,295643.3
0,18,30,228402.64,295643.3
0,18,45,236223.45,295643.3
0,19,0,243457.91,295643.3
0,19,15,246300.0,295643.3
0,19,30,249084.45,295643.3
0,19,45,252057.56,295643.3
0,20,0,255174.37,295643.3
0,20,15,258147.33,295643.3
0,20,30,261446.23,295643.3
0,20,45,264943.58,295643.3
0,21,0,267905.17,295643.3
0,21,15,270693.76,295643.3
0,21,30,274007.12,295643.3
0,21,45,277275.62,295643.3
0,22,0,280355.34,295643.3
0,22,15,283734.87,295643.3
0,22,30,286857.82,295643.3
0,22,45,290047.77,295643.3
0,23,0,292657.96,295643.3
0,23,15,293475.57,295643.3
0,23,30,294316.06,295643.3
0,23,45,295016.25,295643.3
1,0,0,64.44,295834.12
1,0,15,746.29,295834.12
1,0,30,1579.9,295834.12
1,0,45,2342.27,295834.12
1,1,0,3087.19,295834.12
1,1,15,3707.85,295834.12
1,1,30,4428.16,295834.12
1,1,45,5160.6,295834.12
1,2,0,5855.23,295834.12
1,2,15,6556.79,295834.12
1,2,30,7228.3,295834.12
1,2,45,8044.08,295834.12
1,3,0,8703.8,295834.12
1,3,15,9471.59,295834.12
1,3,30,10151.86,295834.12
1,3,45,10866.76,295834.12
1,4,0,11748.0,295834.12
1,4,15,12470.55,295834.12
1,4,30,13231.43,295834.12
1,4,45,14096.48,295834.12
1,5,0,14822.17,295834.12
1,5,15,15526.49,295834.12
1,5,30,16239.63,295834.12
1,5,45,16922.24,295834.12
1,6,0,17806.6,295834.12
1,6,15,20942.04,295834.12
1,6,30,23673.43,295834.12
1,6,45,26595.39,295834.12
1,7,0,29519.81,295834.12
1,7,15,32505.64,295834.12
1,7,30,35081.3,295834.12
1,7,45,38190.31,295834.12
1,8,0,42062.09,295834.12
1,8,15,49772.16,295834.12
1,8,30,57041.63,295834.12
1,8,45,64572.67,295834.12
1,9,0,72183.19,295834.12
1,9,15,79647.21,295834.12
1,9,30,87696.22,295834.12
1,9,45,95149.15,295834.12
1,10,0,102320.5,295834.12
1,10,15,104837.31,295834.12
1,10,30,107781.72,295834.12
1,10,45,110622.28,295834.12
1,11,0,113428.63,295834.12
1,11,15,116597.16,295834.12
1,11,30,119469.92,295834.12
1,11,45,122621.06,295834.12
1,12,0,125375.63,295834.12
1,12,15,128191.68,295834.12
1,12,30,131392.45,295834.12
1,12,45,134867.33,295834.12
1,13,0,137873.94,295834.12
1,13,15,140917.93,295834.12
1,13,30,143974.43,295834.12
1,13,45,146758.77,295834.12
1,14,0,150148.32,295834.12
1,14,15,153034.17,295834.12
1,14,30,155914.16,295834.12
1,14,45,158657.52,295834.12
1,15,0,161683.93,295834.12
1,15,15,164877.53,295834.12
1,15,30,168069.87,295834.12
1,15,45,171134.03,295834.12
1,16,0,174081.81,295834.12
1,16,15,177096.49,295834.12
1,16,30,179740.64,295834.12
1,16,45,182464.9,295834.12
1,17,0,185857.19,295834.12
1,17,15,193267.42,295834.12
1,17,30,200211.92,295834.12
1,17,45,208099.18,295834.12
1,18,0,215332.93,295834.12
1,18,15,222732.69,295834.12
1,18,30,230485.42,295834.12
1,18,45,238034.44,295834.12
1,19,0,244902.94,295834.12
1,19,15,247897.37,295834.12
1,19,30,251102.0,295834.12
1,19,45,254410.88,295834.12
1,20,0,257764.6,295834.12
1,20,15,260433.14,295834.12
1,20,30,263465.36,295834.12
1,20,45,266754.65,295834.12
1,21,0,269831.03,295834.12
1,21,15,273022.68,295834.12
1,21,30,275887.25,295834.12
1,21,45,279050.13,295834.12
1,22,0,282358.15,295834.12
1,22,15,285080.99,295834.12
1,22,30,287856.5,295834.12
1,22,45,290682.07,295834.12
1,23,0,293188.11,295834.12
1,23,15,293855.47,295834.12
1,23,30,294491.29,295834.12
1,23,45,295167.41,295834.12
2,0,0,13.73,298551.87
2,0,15,618.7,298551.87
2,0,30,1361.86,298551.87
2,0,45,2244.37,298551.87
2,1,0,2831.97,298551.87
2,1,15,3577.49,298551.87
2,1,30,4355.21,298551.87
2,1,45,5125.58,298551.87
2,2,0,5870.37,298551.87
2,2,15,6588.01,298551.87
2,2,30,7355.2,298551.87
2,2,45,8217.98,298551.87
2,3,0,9038.59,298551.87
2,3,15,9880.39,298551.87
2,3,30,10561.27,298551.87
2,3,45,11371.41,298551.87
2,4,0,11898.92,298551.87
2,4,15,12576.13,298551.87
2,4,30,13405.86,298551.87
2,4,45,14031.9,298551.87
2,5,0,14812.98,298551.87
2,5,15,15517.42,298551.87
2,5,30,16330.12,298551.87
2,5,45,16989.68,298551.87
2,6,0,17765.87,298551.87
2,6,15,20565.72,298551.87
2,6,30,23773.8,298551.87
2,6,45,26639.28,298551.87
2,7,0,29832.86,298551.87
2,7,15,32895.87,298551.87
2,7,30,35922.29,298551.87
2,7,45,38889.51,298551.87
2,8,0,42256.04,298551.87
2,8,15,50486.69,298551.87
2,8,30,58824.91,298551.87
2,8,45,66289.92,298551.87
2,9,0,73735.32,298551.87
2,9,15,81463.23,298551.87
2,9,30,89433.91,298551.87
2,9,45,97181.17,298551.87
2,10,0,103648.76,298551.87
2,10,15,106676.9,298551.87
2,10,30,109458.73,298551.87
2,10,45,112728.22,298551.87
2,11,0,115749.37,298551.87
2,11,15,118838.71,298551.87
2,11,30,122175.79,298551.87
2,11,45,125208.92,298551.87
2,12,0,128164.18,298551.87
2,12,15,131134.78,298551.87
2,12,30,134369.52,298551.87
2,12,45,137354.53,298551.87
2,13,0,140225.25,298551.87
2,13,15,143464.7,298551.87
2,13,30,146467.46,298551.87
2,13,45,149507.18,298551.87
2,14,0,152205.99,298551.87
2,14,15,155361.16,298551.87
2,14,30,158357.99,298551.87
2,14,45,161160.38,298551.87
2,15,0,164032.35,298551.87
2,15,15,167027.6,298551.87
2,15,30,169931.63,298551.87
2,15,45,173494.67,298551.87
2,16,0,176965.58,298551.87
2,16,15,179795.36,298551.87
2,16,30,182949.06,298551.87
2,16,45,186175.75,298551.87
2,17,0,189578.44,298551.87
2,17,15,197456.04,298551.87
2,17,30,205139.24,298551.87
2,17,45,212196.22,298551.87
2,18,0,219689.7,298551.87
2,18,15,227550.45,298551.87
2,18,30,234613.7,298551.87
2,18,45,242309.68,298551.87
2,19,0,248726.85,298551.87
2,19,15,251571.74,298551.87
2,19,30,254392.31,298551.87
2,19,45,257281.3,298551.87
2,20,0,260309.39,298551.87
2,20,15,263462.55,298551.87
2,20,30,266397.74,298551.87
2,20,45,269431.05,298551.87
2,21,0,272352.94,298551.87
2,21,15,274988.17,298551.87
2,21,30,278146.73,298551.87
2,21,45,281088.85,298551.87
2,22,0,284195.47,298551.87
2,22,15,286619.52,298551.87
2,22,30,289658.93,298551.87
2,22,45,292632.18,298551.87
2,23,0,295677.8,298551.87
2,23,15,296410.0,298551.87
2,23,30,297232.76,298551.87
2,23,45,297859.15,298551.87
3,0,0,15.92,297762.71
3,0,15,837.17,297762.71
3,0,30,1721.94,297762.71
3,0,45,2388.66,297762.71
3,1,0,3167.17,297762.71
3,1,15,3916.59,297762.71
3,1,30,4798.78,297762.71
3,1,45,5495.24,297762.71
3,2,0,6198.88,297762.71
3,2,15,6884.72,297762.71
3,2,30,7582.32,297762.71
3,2,45,8349.39,297762.71
3,3,0,9124.69,297762.71
3,3,15,9813.08,297762.71
3,3,30,10621.7,297762.71
3,3,45,11422.49,297762.71
3,4,0,12181.29,297762.71
3,4,15,12879.29,297762.71
3,4,30,13539.58,297762.71
3,4,45,14207.15,297762.71
3,5,0,14851.0,297762.71
3,5,15,15485.04,297762.71
3,5,30,16242.31,297762.71
3,5,45,16924.78,297762.71
3,6,0,17693.58,297762.71
3,6,15,20509.47,297762.71
3,6,30,23438.72,297762.71
3,6,45,26120.7,297762.71
3,7,0,28778.04,297762.71
3,7,15,31805.14,297762.71
3,7,30,34736.46,297762.71
3,7,45,37897.81,297762.71
3,8,0,41120.08,297762.71
3,8,15,48833.24,297762.71
3,8,30,56567.4,297762.71
3,8,45,63578.35,297762.71
3,9,0,70860.33,297762.71
3,9,15,78399.3,297762.71
3,9,30,86033.05,297762.71
3,9,45,93898.61,297762.71
3,10,0,101307.54,297762.71
3,10,15,104489.4,297762.71
3,10,30,107593.09,297762.71
3,10,45,111055.88,297762.71
3,11,0,114264.15,297762.71
3,11,15,117130.47,297762.71
3,11,30,120051.76,297762.71
3,11,45,122811.77,297762.71
3,12,0,125537.54,297762.71
3,12,15,128361.46,297762.71
3,12,30,131289.73,297762.71
3,12,45,134161.11,297762.71
3,13,0,137202.14,297762.71
3,13,15,140416.54,297762.71
3,13,30,143614.85,297762.71
3,13,45,146523.18,297762.71
3,14,0,149859.59,297762.71
3,14,15,153024.3,297762.71
3,14,30,156349.22,297762.71
3,14,45,159390.87,297762.71
3,15,0,162569.9,297762.71
3,15,15,165487.54,297762.71
3,15,30,168577.88,297762.71
3,15,45,171344.84,297762.71
3,16,0,174653.76,297762.71
3,16,15,177754.5,297762.71
3,16,30,180705.97,297762.71
3,16,45,183800.68,297762.71
3,17,0,187089.82,297762.71
3,17,15,194009.14,297762.71
3,17,30,201816.93,297762.71
3,17,45,209280.89,297762.71
3,18,0,217478.38,297762.71
3,18,15,224977.67,297762.71
3,18,30,232613.8,297762.71
3,18,45,240216.2,297762.71
3,19,0,247714.04,297762.71
3,19,15,250507.44,297762.71
3,19,30,253419.24,297762.71
3,19,45,256503.57,297762.71
3,20,0,259452.17,297762.71
3,20,15,262651.8,297762.71
3,20,30,265815.2,297762.71
3,20,45,268936.36,297762.71
3,21,0,271654.88,297762.71
3,21,15,274826.09,297762.71
3,21,30,277567.68,297762.71
3,21,45,280525.5,297762.71
3,22,0,283496.83,297762.71
3,22,15,286503.18,297762.71
3,22,30,289147.45,297762.71
3,22,45,291942.86,297762.71
3,23,0,294893.36,297762.71
3,23,15,295655.48,297762.71
3,23,30,296418.15,297762.71
3,23,45,297162.73,297762.71
4,0,0,59.35,295942.74
4,0,15,721.71,295942.74
4,0,30,1466.28,295942.74
4,0,45,2298.64,295942.74
4,1,0,3123.41,295942.74
4,1,15,3925.51,295942.74
4,1,30,4642.69,295942.74
4,1,45,5592.0,295942.74
4,2,0,6322.19,295942.74
4,2,15,7068.39,295942.74
4,2,30,7790.69,295942.74
4,2,45,8661.16,295942.74
4,3,0,9486.96,295942.74
4,3,15,10308.83,295942.74
4,3,30,11115.75,295942.74
4,3,45,11709.58,295942.74
4,4,0,12343.12,295942.74
4,4,15,13021.0,295942.74
4,4,30,13803.06,295942.74
4,4,45,14426.28,295942.74
4,5,0,15169.27,295942.74
4,5,15,15877.49,295942.74
4,5,30,16592.64,295942.74
4,5,45,17327.87,295942.74
4,6,0,18407.8,295942.74
4,6,15,21719.07,295942.74
4,6,30,24338.23,295942.74
4,6,45,27049.83,295942.74
4,7,0,29698.28,295942.74
4,7,15,32494.65,295942.74
4,7,30,35797.83,295942.74
4,7,45,38681.28,295942.74
4,8,0,42072.94,295942.74
4,8,15,50344.2,295942.74
4,8,30,58482.88,295942.74
4,8,45,66217.73,295942.74
4,9,0,73549.7,295942.74
4,9,15,81042.0,295942.74
4,9,30,88522.07,295942.74
4,9,45,96164.92,295942.74
4,10,0,103376.78,295942.74
4,10,15,106313.62,295942.74
4,10,30,109311.55,295942.74
4,10,45,112303.27,295942.74
4,11,0,115202.97,295942.74
4,11,15,118145.84,295942.74
4,11,30,121115.52,295942.74
4,11,45,123976.36,295942.74
4,12,0,126675.6,295942.74
4,12,15,129906.13,295942.74
4,12,30,132882.22,295942.74
4,12,45,135888.25,295942.74
4,13,0,139016.38,295942.74
4,13,15,142120.29,295942.74
4,13,30,145003.89,295942.74
4,13,45,147827.95,295942.74
4,14,0,150718.27,295942.74
4,14,15,153753.1,295942.74
4,14,30,156509.28,295942.74
4,14,45,159559.41,295942.74
4,15,0,162210.62,295942.74
4,15,15,165480.79,295942.74
4,15,30,168689.8,295942.74
4,15,45,171393.46,295942.74
4,16,0,174166.45,295942.74
4,16,15,177226.74,295942.74
4,16,30,179943.32,295942.74
4,16,45,182788.08,295942.74
4,17,0,185868.22,295942.74
4,17,15,193355.6,295942.74
4,17,30,200971.77,295942.74
4,17,45,209030.51,295942.74
4,18,0,216998.0,295942.74
4,18,15,224260.28,295942.74
4,18,30,231652.09,295942.74
4,18,45,238817.75,295942.74
4,19,0,245633.24,295942.74
4,19,15,248555.65,295942.74
4,19,30,251275.94,295942.74
4,19,45,254228.7,295942.74
4,20,0,257320.47,295942.74
4,20,15,260106.45,295942.74
4,20,30,262962.13,295942.74
4,20,45,265727.16,295942.74
4,21,0,269057.49,295942.74
4,21,15,272129.86,295942.74
4,21,30,275022.32,295942.74
4,21,45,277598.29,295942.74
4,22,0,280765.24,295942.74
4,22,15,283968.4,295942.74
4,22,30,287547.73,295942.74
4,22,45,290376.7,295942.74
4,23,0,293108.24,295942.74
4,23,15,293764.14,295942.74
4,23,30,294626.7,295942.74
4,23,45,295352.11,295942.74
5,0,0,10.56,208960.05
5,0,15,461.84,208960.05
5,0,30,948.12,208960.05
5,0,45,1448.69,208960.05
5,1,0,1935.68,208960.05
5,1,15,2454.68,208960.05
5,1,30,2989.97,208960.05
5,1,45,3581.32,208960.05
5,2,0,4030.21,208960.05
5,2,15,4441.21,208960.05
5,2,30,4927.19,208960.05
5,2,45,5463.74,208960.05
5,3,0,5970.34,208960.05
5,3,15,6437.73,208960.05
5,3,30,6941.86,208960.05
5,3,45,7521.9,208960.05
5,4,0,8049.84,208960.05
5,4,15,8574.38,208960.05
5,4,30,9177.46,208960.05
5,4,45,9750.78,208960.05
5,5,0,10213.29,208960.05
5,5,15,10777.1,208960.05
5,5,30,11199.26,208960.05
5,5,45,11708.6,208960.05
5,6,0,12392.65,208960.05
5,6,15,14271.96,208960.05
5,6,30,16530.31,208960.05
5,6,45,18633.22,208960.05
5,7,0,20511.71,208960.05
5,7,15,22567.04,208960.05
5,7,30,24631.41,208960.05
5,7,45,26838.85,208960.05
5,8,0,29580.96,208960.05
5,8,15,34909.89,208960.05
5,8,30,40349.81,208960.05
5,8,45,45504.05,208960.05
5,9,0,51007.79,208960.05
5,9,15,56352.14,208960.05
5,9,30,61412.46,208960.05
5,9,45,66744.13,208960.05
5,10,0,71842.87,208960.05
5,10,15,73988.62,208960.05
5,10,30,76149.08,208960.05
5,10,45,78260.03,208960.05
5,11,0,80511.3,208960.05
5,11,15,82633.07,208960.05
5,11,30,84593.05,208960.05
5,11,45,86654.64,208960.05
5,12,0,88827.46,208960.05
5,12,15,90914.11,208960.05
5,12,30,92801.93,208960.05
5,12,45,94973.7,208960.05
5,13,0,97249.66,208960.05
5,13,15,99478.0,208960.05
5,13,30,101535.45,208960.05
5,13,45,103475.04,208960.05
5,14,0,105606.27,208960.05
5,14,15,107840.17,208960.05
5,14,30,109990.32,208960.05
5,14,45,111904.98,208960.05
5,15,0,114152.42,208960.05
5,15,15,116102.52,208960.05
5,15,30,118340.06,208960.05
5,15,45,120379.61,208960.05
5,16,0,122456.91,208960.05
5,16,15,124371.99,208960.05
5,16,30,126642.24,208960.05
5,16,45,128908.74,208960.05
5,17,0,131110.03,208960.05
5,17,15,136659.08,208960.05
5,17,30,141288.84,208960.05
5,17,45,146692.93,208960.05
5,18,0,151496.11,208960.05
5,18,15,156707.15,208960.05
5,18,30,162126.52,208960.05
5,18,45,167587.51,208960.05
5,19,0,172585.2,208960.05
5,19,15,174918.87,208960.05
5,19,30,177168.33,208960.05
5,19,45,179301.56,208960.05
5,20,0,181542.92,208960.05
5,20,15,183696.92,208960.05
5,20,30,185996.61,208960.05
5,20,45,188014.34,208960.05
5,21,0,190197.61,208960.05
5,21,15,192182.68,208960.05
5,21,30,194351.72,208960.05
5,21,45,196483.41,208960.05
5,22,0,198467.2,208960.05
5,22,15,200636.81,208960.05
5,22,30,202741.42,208960.05
5,22,45,204870.4,208960.05
5,23,0,206847.73,208960.05
5,23,15,207369.66,208960.05
5,23,30,207993.94,208960.05
5,23,45,208487.17,208960.05
6,0,0,43.75,207767.17
6,0,15,450.42,207767.17
6,0,30,946.88,207767.17
6,0,45,1490.2,207767.17
6,1,0,2029.55,207767.17
6,1,15,2464.4,207767.17
6,1,30,3014.32,207767.17
6,1,45,3544.09,207767.17
6,2,0,4064.38,207767.17
6,2,15,4658.68,207767.17
6,2,30,5220.99,207767.17
6,2,45,5733.34,207767.17
6,3,0,6245.99,207767.17
6,3,15,6824.26,207767.17
6,3,30,7246.45,207767.17
6,3,45,7701.84,207767.17
6,4,0,8303.28,207767.17
6,4,15,8812.17,207767.17
6,4,30,9376.2,207767.17
6,4,45,9866.54,207767.17
6,5,0,10424.49,207767.17
6,5,15,10869.84,207767.17
6,5,30,11399.7,207767.17
6,5,45,11981.19,207767.17
6,6,0,12606.52,207767.17
6,6,15,14922.38,207767.17
6,6,30,17122.25,207767.17
6,6,45,19192.14,207767.17
6,7,0,21141.13,207767.17
6,7,15,23080.18,207767.17
6,7,30,25062.6,207767.17
6,7,45,27011.85,207767.17
6,8,0,29455.44,207767.17
6,8,15,34200.8,207767.17
6,8,30,39745.27,207767.17
6,8,45,44331.49,207767.17
6,9,0,49317.42,207767.17
6,9,15,55008.96,207767.17
6,9,30,60148.83,207767.17
6,9,45,65354.18,207767.17
6,10,0,70593.64,207767.17
6,10,15,72657.99,207767.17
6,10,30,74919.67,207767.17
6,10,45,77054.76,207767.17
6,11,0,79175.19,207767.17
6,11,15,81220.97,207767.17
6,11,30,83261.83,207767.17
6,11,45,85202.88,207767.17
6,12,0,87443.59,207767.17
6,12,15,89655.93,207767.17
6,12,30,91709.32,207767.17
6,12,45,93897.54,207767.17
6,13,0,95909.0,207767.17
6,13,15,97857.29,207767.17
6,13,30,100015.1,207767.17
6,13,45,102069.87,207767.17
6,14,0,104054.89,207767.17
6,14,15,106274.23,207767.17
6,14,30,108227.42,207767.17
6,14,45,110491.8,207767.17
6,15,0,112853.19,207767.17
6,15,15,115128.33,207767.17
6,15,30,117208.36,207767.17
6,15,45,119438.66,207767.17
6,16,0,121707.84,207767.17
6,16,15,123706.52,207767.17
6,16,30,125663.5,207767.17
6,16,45,127568.92,207767.17
6,17,0,129747.21,207767.17
6,17,15,134797.71,207767.17
6,17,30,139967.94,207767.17
6,17,45,145427.46,207767.17
6,18,0,150754.79,207767.17
6,18,15,156285.25,207767.17
6,18,30,161604.78,207767.17
6,18,45,166968.65,207767.17
6,19,0,171897.0,207767.17
6,19,15,173793.08,207767.17
6,19,30,175899.18,207767.17
6,19,45,177707.61,207767.17
6,20,0,179657.45,207767.17
6,20,15,181966.97,207767.17
6,20,30,184032.08,207767.17
6,20,45,186166.21,207767.17
6,21,0,188510.13,207767.17
6,21,15,190674.26,207767.17
6,21,30,192913.81,207767.17
6,21,45,195232.66,207767.17
6,22,0,197309.91,207767.17
6,22,15,199422.2,207767.17
6,22,30,201427.16,207767.17
6,22,45,203482.68,207767.17
6,23,0,205546.0,207767.17
6,23,15,206141.59,207767.17
6,23,30,206692.06,207767.17
6,23,45,207253.4,207767.17
0,0,0,44.99,295330.84
0,0,15,956.94,295330.84
0,0,30,1588.93,295330.84
0,0,45,2306.95,295330.84
0,1,0,3018.7,295330.84
0,1,15,3904.5,295330.84
0,1,30,4699.23,295330.84
0,1,45,5436.46,295330.84
0,2,0,6035.44,295330.84
0,2,15,6778.18,295330.84
0,2,30,7555.39,295330.84
0,2,45,8380.24,295330.84
0,3,0,9073.3,295330.84
0,3,15,9820.36,295330.84
0,3,30,10543.55,295330.84
0,3,45,11274.35,295330.84
0,4,0,12014.8,295330.84
0,4,15,12771.25,295330.84
0,4,30,13432.4,295330.84
0,4,45,14134.05,295330.84
0,5,0,14840.86,295330.84
0,5,15,15701.39,295330.84
0,5,30,16360.32,295330.84
0,5,45,17074.44,295330.84
0,6,0,17927.95,295330.84
0,6,15,20881.66,295330.84
0,6,30,24153.34,295330.84
0,6,45,27290.25,295330.84
0,7,0,30289.29,295330.84
0,7,15,32996.07,295330.84
0,7,30,35902.49,295330.84
0,7,45,38865.67,295330.84
0,8,0,42354.59,295330.84
0,8,15,49976.32,295330.84
0,8,30,57549.74,295330.84
0,8,45,64998.73,295330.84
0,9,0,72325.36,295330.84
0,9,15,78801.78,295330.84
0,9,30,86800.64,295330.84
0,9,45,93982.8,295330.84
0,10,0,101255.35,295330.84
0,10,15,104200.74,295330.84
0,10,30,107290.02,295330.84
0,10,45,110286.74,295330.84
0,11,0,113508.18,295330.84
